ds,yhat,yhat_lower,yhat_upper,RegionName
2013-11-30,116298.54982530918,114842.04307041703,117733.5930002152,Tennessee
2013-12-31,116867.50645431774,115452.36005694006,118094.57549554712,Tennessee
2014-01-31,117232.540070721,115832.3628149045,118682.74334266446,Tennessee
2014-02-28,117832.548217337,116462.92676046304,119188.16587117272,Tennessee
2014-03-31,118361.4757828411,117060.34939857422,119800.29479792513,Tennessee
2014-04-30,118876.41418977181,117446.74839548372,120175.9172901009,Tennessee
2014-05-31,119426.83224151042,117997.08010123861,120821.11441752005,Tennessee
2014-06-30,119974.89627039555,118710.1870295699,121393.47479641884,Tennessee
2014-07-31,120547.93196059988,119224.79740116389,121885.36365623046,Tennessee
2014-08-31,121105.53170485061,119766.10130271866,122559.89051559055,Tennessee
2014-09-30,121631.32903091039,120283.85284687488,123043.23025895483,Tennessee
2014-10-31,122198.98939775057,120761.63544888243,123567.72237031325,Tennessee
2014-11-30,122681.72556587271,121284.65906423121,124075.57112379148,Tennessee
2014-12-31,123149.07250781241,121724.23591998593,124612.39444640462,Tennessee
2015-01-31,123469.71145488153,122114.98979594409,124876.85724281693,Tennessee
2015-02-28,124380.09310767676,123030.82800367435,125775.68647930023,Tennessee
2015-03-31,124801.06113975181,123449.93267926568,126211.23421411429,Tennessee
2015-04-30,125230.29950257744,123941.25344184946,126688.52371431567,Tennessee
2015-05-31,125750.62607921787,124348.02453431803,127203.93220726008,Tennessee
2015-06-30,126305.771686394,124917.92271918705,127722.23086049786,Tennessee
2015-07-31,126904.40194906456,125555.06823065148,128459.36646087043,Tennessee
2015-08-31,127524.56017802717,126199.69999309516,128931.15572709744,Tennessee
2015-09-30,128043.234542494,126541.19474164005,129376.2935064651,Tennessee
2015-10-31,128638.24222139093,127214.05969496566,130075.3479601749,Tennessee
2015-11-30,129061.86716285924,127683.64731210425,130363.6611297027,Tennessee
2015-12-31,129428.94722418168,128067.46262485028,130818.20772143525,Tennessee
2016-01-31,129710.41552936925,128268.7120692348,131065.49437136292,Tennessee
2016-02-29,130274.92187825663,128869.4922902988,131480.26324451528,Tennessee
2016-03-31,131005.17952269744,129528.91606509655,132305.07132839473,Tennessee
2016-04-30,131690.52490942198,130285.32903489082,133159.84735801473,Tennessee
2016-05-31,132305.7295412487,130877.94706893282,133621.694845286,Tennessee
2016-06-30,132845.3683140485,131396.44879762147,134193.83161637784,Tennessee
2016-07-31,133370.81717851583,131871.6783419766,134724.9033333161,Tennessee
2016-08-31,133802.1242400975,132360.96602862046,135095.42944665387,Tennessee
2016-09-30,134338.2272560849,132944.3090780324,135813.45593073367,Tennessee
2016-10-31,134846.63775822002,133471.41053296367,136230.9570401987,Tennessee
2016-11-30,135442.17620025022,134062.58157696624,136796.25509726943,Tennessee
2016-12-31,136113.94190423953,134789.568429815,137468.36881803608,Tennessee
2017-01-31,136528.58229235027,135158.70109730796,137877.3974861461,Tennessee
2017-02-28,136817.32512491575,135533.45504549914,138214.48145817028,Tennessee
2017-03-31,137449.37361009512,136012.67764123337,138810.09561114412,Tennessee
2017-04-30,138049.72993435516,136637.7569051981,139401.1486627199,Tennessee
2017-05-31,138631.7953857899,137253.72591088255,139988.57311974064,Tennessee
2017-06-30,139174.69000589298,137822.40197509248,140521.39031364268,Tennessee
2017-07-31,139723.31489187168,138370.21865106016,141124.55994791188,Tennessee
2017-08-31,140217.93609925252,138875.5663902624,141645.02970843497,Tennessee
2017-09-30,140749.53459842454,139278.66651393293,142193.8796456542,Tennessee
2017-10-31,141288.32459356124,139890.48852984866,142701.02440711128,Tennessee
2017-11-30,141828.39999317942,140487.96926702422,143293.6012214497,Tennessee
2017-12-31,142397.35662218684,140947.88321452195,143746.82268277652,Tennessee
2018-01-01,142780.92775577842,141334.61636093367,144100.61397109856,Tennessee
2018-02-01,143375.4047800427,141890.92061749287,144894.02508691378,Tennessee
2018-03-01,142728.74349478522,141281.44794912747,144065.95875075745,Tennessee
2018-04-01,143640.43518790146,142228.28518816706,145133.6610242592,Tennessee
2018-05-01,144493.89361121433,143119.59092187768,145949.9188553361,Tennessee
2018-06-01,145179.58183185195,143755.34911690993,146653.05980818905,Tennessee
2018-07-01,145718.43517565168,144267.6567378123,147189.73713865262,Tennessee
2018-08-01,146201.4284953052,144661.46309919076,147595.25385027414,Tennessee
2018-09-01,146505.44059862712,144960.71542939654,148074.93397525378,Tennessee
2018-10-01,147046.77694446853,145607.11917792252,148608.77531683355,Tennessee
2018-11-01,147489.97261681367,145915.10612639933,149050.1020730126,Tennessee
2018-12-01,148190.40775820022,146553.38685551513,149801.83196668085,Tennessee
2019-01-01,149070.80208369638,147295.4306939136,150687.18979756816,Tennessee
2019-02-01,149600.19895943493,147580.74018031845,151370.8431758464,Tennessee
2019-03-01,149265.23212701004,147269.26111408242,151129.88949467428,Tennessee
2019-04-01,150088.7227370524,148110.95221822054,152066.14212569536,Tennessee
2019-05-01,150858.48322794476,148785.80460858444,152810.65203332008,Tennessee
2019-06-01,151508.2519405229,149205.6722679802,153505.77842642335,Tennessee
2019-07-01,152046.5458192768,149681.52816549773,154163.16895536933,Tennessee
2019-08-01,152550.10209836112,149909.42952211003,154675.62346659822,Tennessee
2019-09-01,152917.844355453,150211.57109844644,155499.68042479758,Tennessee
2019-10-01,153457.1831280364,150593.40650100828,156119.1129782208,Tennessee
2019-11-01,153933.72210740307,151103.392820784,156400.14716741105,Tennessee
2019-12-01,154582.74635993052,151157.15705499807,157365.48219211368,Tennessee
1997-02-28,81084.96337487022,79736.37463085553,82515.13176273287,Texas
1997-03-31,81436.91149858877,79988.09462947387,82896.5408303478,Texas
1997-04-30,81859.71489313219,80447.90084644449,83389.02586637644,Texas
1997-05-31,82297.20938271628,80813.89374358696,83678.66231863838,Texas
1997-06-30,82705.42315515694,81255.93649110828,84157.00163180353,Texas
1997-07-31,83067.15607391456,81635.79460900606,84564.84609524763,Texas
1997-08-31,83435.49355099567,81906.52734903169,84880.57050573835,Texas
1997-09-30,83830.94614056357,82316.5872166916,85196.12267364633,Texas
1997-10-31,84157.58902364755,82708.02004234365,85604.04593862499,Texas
1997-11-30,84399.11923103897,82883.78136329784,85758.01288399061,Texas
1997-12-31,84640.17302141245,83146.60102611352,86157.81811912937,Texas
1998-01-31,84847.77581884357,83353.08683115298,86315.21572556556,Texas
1998-02-28,85274.61609447064,83895.013903348,86833.66338486243,Texas
1998-03-31,85694.30952940903,84260.5508555552,87086.61796689863,Texas
1998-04-30,86139.60990471032,84710.35008982143,87502.34132941073,Texas
1998-05-31,86598.84241708774,85198.682743383,87985.65935884227,Texas
1998-06-30,87021.26399454197,85591.57911757354,88544.25670592376,Texas
1998-07-31,87411.12204490817,85941.44850741165,88815.51370809998,Texas
1998-08-31,87764.22055869298,86243.5815382559,89206.89901814873,Texas
1998-09-30,88097.04117752977,86647.17504900957,89706.33994278673,Texas
1998-10-31,88404.1668772966,86978.93520578636,89835.12251190943,Texas
1998-11-30,88639.27888239913,87066.66122199953,89987.37898571926,Texas
1998-12-31,88963.50846355973,87517.4363192293,90358.30974587065,Texas
1999-01-31,89324.5939986303,87826.99540892192,90814.48239972752,Texas
1999-02-28,89461.36942426457,88102.94458654473,90939.76109381835,Texas
1999-03-31,89952.21656045956,88481.8358959391,91381.93207790598,Texas
1999-04-30,90420.71032422954,88912.1984600362,91837.48465697723,Texas
1999-05-31,90901.69844934986,89566.4923062859,92343.41989976911,Texas
1999-06-30,91337.98543203618,89869.07252238566,92660.67234956434,Texas
1999-07-31,91754.9874561006,90300.98283427671,93314.32224892422,Texas
1999-08-31,92091.38056162721,90657.37164984208,93595.42548199184,Texas
1999-09-30,92361.54014441607,90968.78603652057,93847.12438956309,Texas
1999-10-31,92650.52093695368,91128.84995480452,94118.34673998701,Texas
1999-11-30,92837.41016786477,91447.9617398832,94430.26502558497,Texas
1999-12-31,93200.35252301446,91687.68056744394,94609.20716200946,Texas
2000-01-31,93664.67697788349,92241.672299392,95098.53550631035,Texas
2000-02-29,93916.88023701165,92343.32897454813,95406.1124110934,Texas
2000-03-31,94158.8193605167,92751.5157439673,95692.79104437852,Texas
2000-04-30,94515.65538582065,93094.50796045014,95889.31757153297,Texas
2000-05-31,94885.7787219775,93393.76503021414,96494.88958915323,Texas
2000-06-30,95235.26413878163,93778.16330991792,96648.62350442795,Texas
2000-07-31,95522.06517737506,94044.75112478071,96909.66367376612,Texas
2000-08-31,95858.29036647173,94451.83992040563,97323.26078894919,Texas
2000-09-30,96271.87463350515,94861.36802406416,97828.45044800766,Texas
2000-10-31,96573.5087786963,95070.86759676122,97968.49026825535,Texas
2000-11-30,96779.51162580271,95418.38883531667,98347.72160425162,Texas
2000-12-31,96892.89876148224,95419.86326867348,98380.20483176042,Texas
2001-01-31,96896.74960023367,95481.33068077873,98320.06447461448,Texas
2001-02-28,97570.25355630113,96081.88441106892,99062.96551362495,Texas
2001-03-31,97876.33755458714,96377.84580049284,99346.17233456357,Texas
2001-04-30,98254.75631161548,96815.46463294176,99593.88033807544,Texas
2001-05-31,98646.38667576715,97127.45507064532,100051.52474430187,Texas
2001-06-30,99010.21581069265,97600.12496797754,100445.7336510297,Texas
2001-07-31,99326.08460401771,97783.47052456149,100791.60938538122,Texas
2001-08-31,99648.55795566658,98285.02945501081,101133.66966497252,Texas
2001-09-30,99999.62590771921,98489.77638200752,101389.59303590564,Texas
2001-10-31,100280.40466537149,98798.78694216252,101667.04558967492,Texas
2001-11-30,100477.5503897027,98994.19750766647,101907.60247890634,Texas
2001-12-31,100672.74021424736,99226.79171514425,102102.26544680503,Texas
2002-01-31,100834.47904585084,99359.63787981035,102232.17511985982,Texas
2002-02-28,101219.89380395466,99582.16804226213,102558.95411897948,Texas
2002-03-31,101593.72327306432,100164.05759789648,103007.91577459151,Texas
2002-04-30,101994.639165306,100562.36708270849,103415.9650248721,Texas
2002-05-31,102408.00771185456,100964.5883871844,103842.9177013581,Texas
2002-06-30,102786.04480624969,101386.6232407641,104303.1042425048,Texas
2002-07-31,103159.08765729386,101589.19480801455,104678.07478791018,Texas
2002-08-31,103495.37097175594,102097.98460298013,104889.64079557934,Texas
2002-09-30,103811.91881705642,102315.00700104013,105201.21749374423,Texas
2002-10-31,104102.22931750065,102672.51155122716,105616.35596235511,Texas
2002-11-30,104321.06854906621,102887.66207839084,105863.4711156746,Texas
2002-12-31,104628.4829309042,103259.86696055515,105992.47001087872,Texas
2003-01-31,104972.7532666518,103572.5314381138,106464.50225373571,Texas
2003-02-28,105094.34077031858,103730.73511931232,106540.04219506231,Texas
2003-03-31,105680.154513356,104146.08268372933,107029.64668760826,Texas
2003-04-30,106240.55144503765,104751.6596313057,107663.13827299936,Texas
2003-05-31,106816.50617700025,105251.37731011631,108227.03473002363,Texas
2003-06-30,107344.6963275985,105902.26781096788,108741.06675881211,Texas
2003-07-31,107856.66495850516,106403.5969683931,109230.29665681534,Texas
2003-08-31,108288.02467087396,106873.42725532329,109696.8214056051,Texas
2003-09-30,108650.08742157414,107280.11685594621,110113.63667433444,Texas
2003-10-31,109034.03482095344,107641.932652763,110531.2516522112,Texas
2003-11-30,109567.2857080705,108155.72388358702,111048.8524041672,Texas
2003-12-31,110288.13510796506,108807.5403360172,111805.48589834286,Texas
2004-01-31,111110.36660757885,109726.67819218892,112573.27448705601,Texas
2004-02-29,111697.38613437174,110172.77337516141,113169.13130608057,Texas
2004-03-31,112297.2323026226,110803.76288918422,113664.58223254018,Texas
2004-04-30,113000.42998413155,111487.22028234966,114430.69832043463,Texas
2004-05-31,113728.46036503378,112302.41403664449,115171.60917098423,Texas
2004-06-30,114424.30743804299,112940.38872667939,115941.16202323437,Texas
2004-07-31,115069.19329654073,113650.51995448384,116481.24442232764,Texas
2004-08-31,115763.50330554093,114434.39340988416,117260.79461163,Texas
2004-09-30,116523.62126925604,115009.80288536435,117957.70864481918,Texas
2004-10-31,117183.34023435068,115689.86898623592,118687.38439603217,Texas
2004-11-30,117735.87677813851,116212.58159042637,119205.20434261845,Texas
2004-12-31,118207.34873372158,116689.93754192302,119741.77973198338,Texas
2005-01-31,118569.28439237695,117050.29078591825,120089.67908893358,Texas
2005-02-28,119566.2197986805,118072.0435455288,121016.43468881804,Texas
2005-03-31,120048.84668756685,118619.16729976369,121514.58994313345,Texas
2005-04-30,120598.11340323962,119071.25868462461,122073.9548722017,Texas
2005-05-31,121166.286657991,119708.60487627567,122553.58419309,Texas
2005-06-30,121700.96375156143,120206.41429487376,123081.17772802715,Texas
2005-07-31,122193.3754354865,120716.17755007456,123605.51921516005,Texas
2005-08-31,122692.39167773536,121281.73844227537,124119.32105563537,Texas
2005-09-30,123214.30758843254,121742.32851889536,124584.20056511108,Texas
2005-10-31,123671.61937614133,122226.76684097048,125240.22641049922,Texas
2005-11-30,124039.60335804487,122545.65996919505,125503.55527077163,Texas
2005-12-31,124411.3260487486,122831.5277507936,125816.413899069,Texas
2006-01-31,124749.59774650911,123298.18434223408,126205.6034657669,Texas
2006-02-28,125294.4615450162,123751.14930913343,126765.4935044293,Texas
2006-03-31,125844.82388028377,124447.13868505346,127289.32283868956,Texas
2006-04-30,126416.57803009795,124928.05442917199,127828.0160794269,Texas
2006-05-31,127006.47944280552,125524.00577394031,128427.46664527035,Texas
2006-06-30,127555.35481511016,126064.91808160477,129135.18421795782,Texas
2006-07-31,128075.877823522,126602.68459912734,129551.2080553255,Texas
2006-08-31,128559.64129535144,127145.31124564871,129942.7886020443,Texas
2006-09-30,129018.91187358716,127480.72578501284,130489.12539955082,Texas
2006-10-31,129456.70253139954,127956.06852292965,130899.67422642872,Texas
2006-11-30,129818.2644959006,128299.03954800476,131230.7011758265,Texas
2006-12-31,130273.15903510655,128740.0479082441,131661.09562087193,Texas
2007-01-31,130764.9095282214,129360.05210924335,132147.64436452294,Texas
2007-02-28,130700.33400228388,129281.74662226487,132147.7693480881,Texas
2007-03-31,130968.25688755239,129532.34817570662,132514.35021011817,Texas
2007-04-30,131221.01750526452,129843.19782129866,132749.2728829135,Texas
2007-05-31,131479.08137945802,130021.35665165499,132784.13224157126,Texas
2007-06-30,131699.63521608687,130269.70590984062,133167.61039551892,Texas
2007-07-31,131893.71298922432,130438.43553127075,133315.9209819992,Texas
2007-08-31,132007.18184382422,130544.99925431288,133456.81595557532,Texas
2007-09-30,132061.60828055453,130722.17437647199,133600.43336979038,Texas
2007-10-31,131815.13812054944,130374.82400164453,133154.16053964166,Texas
2007-11-30,131528.0654232979,130122.01978527903,132998.8486371913,Texas
2007-12-31,131401.2471193467,129938.06382181782,132804.46334847884,Texas
2008-01-31,131375.81091511302,130058.49901102402,132741.78690658192,Texas
2008-02-29,131169.85097701763,129881.73705090262,132775.87969287968,Texas
2008-03-31,130922.02944142054,129477.71785356695,132398.82322310572,Texas
2008-04-30,130804.90353856252,129268.24936372555,132151.27400966824,Texas
2008-05-31,130685.2662156172,129288.04642589617,132165.16341261665,Texas
2008-06-30,130691.66585128257,129214.35736064092,132063.32893477374,Texas
2008-07-31,130624.12269319373,129133.109597741,132043.85792264773,Texas
2008-08-31,130606.00368560618,129106.19827141444,132167.46941414464,Texas
2008-09-30,130676.67421391423,129259.83990965471,132166.28328856127,Texas
2008-10-31,130623.96416242204,129185.36982729979,132118.33546991204,Texas
2008-11-30,130487.05327080245,129083.52964749426,131930.18316283642,Texas
2008-12-31,130246.09620979887,128809.49433076054,131786.42126888025,Texas
2009-01-31,129895.60285186728,128421.65816589673,131297.2289548381,Texas
2009-02-28,130249.05400603295,128819.48592639998,131683.59914607598,Texas
2009-03-31,130200.7938363248,128697.08825009504,131650.80532124883,Texas
2009-04-30,130236.29888239132,128794.57386183526,131658.69466644857,Texas
2009-05-31,130273.58507854865,128843.97587152745,131773.716690111,Texas
2009-06-30,130294.50050251192,128778.44511509046,131799.1313818565,Texas
2009-07-31,130256.02512784356,128709.73650252575,131743.3185606117,Texas
2009-08-31,130224.15431149837,128730.65192271186,131747.6722754459,Texas
2009-09-30,130232.30855258828,128791.7331030489,131607.22561453105,Texas
2009-10-31,129784.96839163537,128265.44555831968,131152.16428693588,Texas
2009-11-30,129277.48274580305,127854.90866499802,130745.52214309188,Texas
2009-12-31,128744.55348784519,127322.67925402109,130147.2253369041,Texas
2010-01-31,128178.17323694537,126672.73034640617,129606.23381694195,Texas
2010-02-28,127905.9320495628,126388.67706692022,129330.91148590481,Texas
2010-03-31,127551.64243616968,126140.69498550172,129018.35441186813,Texas
2010-04-30,127247.92695824635,125797.8484048884,128662.78213986031,Texas
2010-05-31,126933.17642229296,125389.41872584814,128448.09805541718,Texas
2010-06-30,126606.58217637129,125091.34926875937,128027.67932845194,Texas
2010-07-31,126222.45324594819,124809.51850600979,127616.34215515999,Texas
2010-08-31,125801.56477894328,124333.88267113687,127257.63931814345,Texas
2010-09-30,125385.36573895246,123918.95373744435,126760.48027066977,Texas
2010-10-31,124918.50445793016,123499.22180206128,126489.71933606063,Texas
2010-11-30,124404.59680420432,122957.94030400741,125859.07048008913,Texas
2010-12-31,123954.83940457503,122521.4790978622,125320.15102665158,Texas
2011-01-31,123541.93795885703,122062.40890594522,125133.41765848691,Texas
2011-02-28,123106.72781049846,121697.67088000185,124448.8360019762,Texas
2011-03-31,122964.30522094567,121518.93956956337,124438.51918273831,Texas
2011-04-30,122819.95731463631,121318.1762004731,124178.4889976472,Texas
2011-05-31,122667.67571400809,121155.41978522767,124181.07980400906,Texas
2011-06-30,122491.12102661589,120969.8816301912,123882.93800711645,Texas
2011-07-31,122274.85332493177,120809.53189516974,123660.32775489903,Texas
2011-08-31,121977.97670470977,120620.3852871436,123451.89563648534,Texas
2011-09-30,121635.29461741935,120173.78856732775,123164.47450623463,Texas
2011-10-31,121649.44659213096,120234.76991126829,123315.00674978839,Texas
2011-11-30,121614.58886396077,119992.52517964326,123053.7028879141,Texas
2011-12-31,121748.39269472555,120300.61955700896,123153.96328954007,Texas
2012-01-31,121983.57862520908,120536.27457541334,123510.57025003213,Texas
2012-02-29,122021.42649055857,120481.49380951753,123425.60116444537,Texas
2012-03-31,122034.22708967948,120532.71776283656,123602.12994962027,Texas
2012-04-30,122169.31615590144,120682.1365626911,123608.56254146142,Texas
2012-05-31,122310.30096767416,120903.92606650273,123823.85942488191,Texas
2012-06-30,122604.93459528171,121236.50784932596,123928.01324952865,Texas
2012-07-31,122835.23322886655,121345.19272417776,124322.07758661502,Texas
2012-08-31,123114.95601295365,121573.12010175602,124684.01258901556,Texas
2012-09-30,123473.86053320393,122037.62941819463,124902.86944710952,Texas
2012-10-31,123718.99227338603,122201.11993878415,125081.02812165506,Texas
2012-11-30,123870.31537370909,122521.97754471663,125420.14562931571,Texas
2012-12-31,123927.20010437956,122390.06803587373,125386.41097385673,Texas
2013-01-31,123874.54853812212,122383.47150216418,125393.181488497,Texas
2013-02-28,124541.62168805978,123045.17523930708,125928.04909315702,Texas
2013-03-31,124840.58587081512,123360.56994276778,126349.99879541065,Texas
2013-04-30,125212.1144837809,123790.12755886013,126692.93768775967,Texas
2013-05-31,125596.62503240074,124010.448457603,126834.77141291923,Texas
2013-06-30,125953.56402326384,124494.36752220253,127301.5262602457,Texas
2013-07-31,126262.31300105722,124750.1741731539,127769.68644487066,Texas
2013-08-31,126577.66653717514,125232.26501677286,128022.36177170108,Texas
2013-09-30,126921.84434516441,125489.44784940398,128335.70994894784,Texas
2013-10-31,127812.24621491643,126339.50195541912,129375.4686189167,Texas
2013-11-30,128599.34963105564,127156.05355917085,130018.18061166957,Texas
2013-12-31,129404.16240380234,127948.35654679307,130879.51857005405,Texas
2014-01-31,130175.52418360695,128575.73967007705,131557.62255600718,Texas
2014-02-28,131111.5661207321,129656.34051288884,132548.0491578104,Texas
2014-03-31,132095.01853804302,130608.80543720523,133493.20290692337,Texas
2014-04-30,133085.892122093,131583.6174997349,134580.3302324274,Texas
2014-05-31,134108.8836168439,132658.70557306937,135473.75799175174,Texas
2014-06-30,135076.8784030471,133555.73748996,136582.0878868579,Texas
2014-07-31,136030.49147248548,134614.6787005711,137565.89093753014,Texas
2014-08-31,136947.34500534262,135478.10661704588,138388.738004548,Texas
2014-09-30,137825.73499747645,136386.02268338026,139106.47364125925,Texas
2014-10-31,138696.61571631598,137175.4774378469,140186.76220579253,Texas
2014-11-30,139477.29709471518,138018.82837997592,141040.96269905218,Texas
2014-12-31,140365.28169494797,138927.69079431592,141877.83428421625,Texas
2015-01-31,141290.12224909134,139893.49358479047,142751.35603199294,Texas
2015-02-28,141936.095756469,140515.97726114697,143406.50946670581,Texas
2015-03-31,142990.69792862187,141493.2010969288,144350.96104542373,Texas
2015-04-30,144004.7610820289,142643.63141414657,145480.6537117281,Texas
2015-05-31,145049.50424310827,143554.5721984761,146462.7488983721,Texas
2015-06-30,146031.36061543148,144542.0945880315,147509.06398517612,Texas
2015-07-31,147012.11767545436,145576.70858820487,148485.48511891408,Texas
2015-08-31,147912.26581693918,146412.920778411,149334.29743173247,Texas
2015-09-30,148727.99478936513,147390.3267034676,150265.07478408128,Texas
2015-10-31,149580.73061786077,148178.37934422932,150899.47434630417,Texas
2015-11-30,150357.40565141672,148904.8962847899,151756.5482727387,Texas
2015-12-31,151329.79333596595,149771.82572588173,152771.0293618237,Texas
2016-01-31,152403.5631202334,151033.52059908252,153881.20948512212,Texas
2016-02-29,153225.8926552511,151768.7877480928,154719.83235392722,Texas
2016-03-31,154077.27710815615,152621.9077611992,155587.45922418393,Texas
2016-04-30,155023.8989361045,153639.57777665576,156461.70272518086,Texas
2016-05-31,156003.46760166134,154459.1454408509,157336.22432973082,Texas
2016-06-30,156942.73882111043,155449.2116680759,158424.49350308502,Texas
2016-07-31,157839.16296626403,156438.6876621157,159289.15872720577,Texas
2016-08-31,158785.01126191913,157235.33563166147,160262.3211101755,Texas
2016-09-30,159788.55337401037,158252.41966642567,161379.34414798062,Texas
2016-10-31,160699.81062576076,159286.6683300769,162109.3521610515,Texas
2016-11-30,161495.7713179251,160048.14850650227,162883.80369483383,Texas
2016-12-31,162218.7815601641,160799.86026502485,163762.3668007934,Texas
2017-01-31,162832.25550547498,161396.5121419359,164226.17379590802,Texas
2017-02-28,164056.38678359683,162686.5604698307,165481.672064258,Texas
2017-03-31,164972.0938939827,163449.92492047363,166454.30384056375,Texas
2017-04-30,165940.47050142952,164583.17549085803,167424.80875872233,Texas
2017-05-31,166941.72397768075,165459.1348686957,168321.484130663,Texas
2017-06-30,167895.51096302533,166454.96861029248,169322.7684470746,Texas
2017-07-31,168821.0028684511,167420.45893465992,170234.2612852208,Texas
2017-08-31,169753.09933219894,168325.38493748498,171186.67130268557,Texas
2017-09-30,170694.12513466968,169181.32063211146,172105.24331367481,Texas
2017-10-31,171584.527004422,170208.76237428965,173126.7934074427,Texas
2017-11-30,172371.63042056092,170940.3230372874,173786.14959940556,Texas
2017-12-31,173176.44319330825,171764.93994232223,174572.02393704728,Texas
2018-01-01,173139.38709995963,171669.12385553744,174553.8364468906,Texas
2018-02-01,173254.26184939165,171795.01238337668,174698.6893494024,Texas
2018-03-01,175327.6978554798,173878.95082698207,176714.02647059085,Texas
2018-04-01,176060.74868506828,174598.28920569632,177559.94909410202,Texas
2018-05-01,176966.27504508523,175615.72346552138,178559.61176715515,Texas
2018-06-01,177902.7907099782,176424.63532701123,179429.51703547375,Texas
2018-07-01,178812.2633740987,177155.6342538501,180424.38776138745,Texas
2018-08-01,179647.84451701798,178092.01819187074,181188.96407594148,Texas
2018-09-01,180616.6224597161,178876.99081198763,182334.78715725383,Texas
2018-10-01,181744.46249768796,179854.69615064506,183463.67588728547,Texas
2018-11-01,182701.2516541602,180927.3936322938,184641.3303447532,Texas
2018-12-01,183522.28719308792,181500.11927331492,185524.5393796032,Texas
2019-01-01,184086.3436240642,182061.3734528991,186185.55076637038,Texas
2019-02-01,184371.41477583765,182142.65385809675,186539.20388001666,Texas
2019-03-01,186164.54752571307,183771.56469623937,188576.27253400767,Texas
2019-04-01,186955.0443464365,184456.7688953777,189646.77294379743,Texas
2019-05-01,187880.70103040535,185243.01345465437,190641.8018593386,Texas
2019-06-01,188838.67742119645,185962.12981915363,191582.99337529772,Texas
2019-07-01,189763.1639519017,186681.61258401608,193003.80138432057,Texas
2019-08-01,190629.60632676992,187246.40337780543,193732.11286729717,Texas
2019-09-01,191587.68947267643,188041.58763878423,195240.065796099,Texas
2019-10-01,192653.5342633678,188755.03635632747,196259.3512144161,Texas
2019-11-01,193586.9363935183,189454.29312132805,197516.86237357432,Texas
2019-12-01,194394.2044369205,190137.87036032177,198605.99022350778,Texas
1996-04-30,127144.52023934085,123973.39175686135,130564.95691109015,Utah
1996-05-31,127703.65076667327,124699.13373773525,130962.8622161706,Utah
1996-06-30,128283.85092836787,125098.73413611071,131377.52703572204,Utah
1996-07-31,128831.5930892242,125803.65557900956,132212.0776990488,Utah
1996-08-31,129430.53959991486,126165.48835310632,132523.21497369042,Utah
1996-09-30,130063.17052719391,126756.18595666594,132854.11323176735,Utah
1996-10-31,130709.25597814453,127457.64500899283,133930.69938451322,Utah
1996-11-30,131453.07821104166,128280.92406834532,134656.94328542403,Utah
1996-12-31,132180.01256040766,128779.30144573242,135267.98514020588,Utah
1997-01-31,132313.5426174108,129096.0729599401,135535.25067577016,Utah
1997-02-28,132895.26701179484,129736.39350876582,136066.1840526702,Utah
1997-03-31,133575.0563920283,130299.30536302661,136708.19555790507,Utah
1997-04-30,134184.47281404445,130652.34331503778,137271.73301989463,Utah
1997-05-31,134728.32274373708,131554.53070942397,137896.0611219686,Utah
1997-06-30,135320.9595445628,131855.22423192044,138586.5734786054,Utah
1997-07-31,135914.87499151743,132589.41748950232,138948.85848663896,Utah
1997-08-31,136520.52108247537,133288.85670111535,139922.07561107943,Utah
1997-09-30,137150.63422476393,134060.28834197394,140223.58037570008,Utah
1997-10-31,137823.08459971994,134857.45409347396,140981.037615362,Utah
1997-11-30,138486.06649945336,135247.83914273253,141864.21483563536,Utah
1997-12-31,139142.78217876985,135883.85295542798,142396.66038017912,Utah
1998-01-31,139363.05631280298,136085.37094087858,142522.83441454102,Utah
1998-02-28,140083.52383059688,136681.47210564706,143188.33704378852,Utah
1998-03-31,140641.2230686256,137433.97963466804,143954.07860816878,Utah
1998-04-30,141223.06535545262,138112.61967901484,144274.99598786412,Utah
1998-05-31,141752.81941402087,138618.51088671223,145164.5826415198,Utah
1998-06-30,142359.2918421302,139374.56934116443,145468.53593411596,Utah
1998-07-31,142999.47919245102,139799.03921970644,146068.66761374508,Utah
1998-08-31,143611.03033249962,140342.68968493372,146833.2109141626,Utah
1998-09-30,144237.99636111353,141135.90919344634,147389.93209482566,Utah
1998-10-31,144935.4727103277,141750.56319709172,148104.9757942732,Utah
1998-11-30,145516.88224808945,142311.31651410865,148630.87001859862,Utah
1998-12-31,146106.09603908256,142874.5526169148,149322.81798006923,Utah
1999-01-31,146415.87696262327,143093.04285398958,149752.76818163463,Utah
1999-02-28,147271.69816055385,143894.74408013222,150445.4227079135,Utah
1999-03-31,147705.03313904328,144541.64825437192,150890.5761769076,Utah
1999-04-30,148260.34478339372,145127.92151218973,151297.9982845745,Utah
1999-05-31,148777.21119762986,145591.4549966704,151881.18730323907,Utah
1999-06-30,149398.88968401094,146180.6739943964,152565.52248007667,Utah
1999-07-31,150085.38519154847,146989.84481998754,153274.2563711968,Utah
1999-08-31,150702.02337055496,147673.25934639724,154128.64326185596,Utah
1999-09-30,151325.2074266736,148231.0021199815,154660.58327398865,Utah
1999-10-31,152046.3680624772,148992.34310398623,155532.35015535285,Utah
1999-11-30,152545.59059451852,149219.83022103287,155885.39095040967,Utah
1999-12-31,153070.09262067475,149898.36777579275,156292.54703026038,Utah
2000-01-31,153472.0282183892,150315.72139419196,156615.71714785957,Utah
